data,Precipitação,Temperatura
2018-02-07,0.0,8.685979166666668
2018-02-08,6.2,7.493375
2018-02-09,6.4,7.462020833333334
2018-02-10,3.6,6.7848749999999995
2018-02-11,1.8,7.1794166666666674
2018-02-12,8.0,7.904083333333333
2018-02-13,3.6,9.068833333333332
2018-02-14,0.8,8.632375
2018-02-15,5.4,8.178041666666667
2018-02-16,4.0,8.043958333333334
2018-02-17,7.2,8.139645833333335
2018-02-18,6.4,7.2948125
2018-02-19,5.6,6.7341041666666674
2018-02-20,0.0,7.283124999999999
2018-02-21,2.8,6.552812500000001
2018-02-22,0.0,7.1374375
2018-02-23,0.0,7.032354166666667
2018-02-24,0.0,7.046145833333333
2018-02-25,7.0,5.128020833333333
2018-02-26,6.4,6.6728125
2018-02-27,1.6,6.721291666666667
2018-02-28,11.6,7.5064166666666665
2018-03-01,11.6,6.5447291666666665
2018-03-02,4.4,7.740104166666666
2018-03-03,1.0,8.293854166666668
2018-03-04,1.4,8.217375
2018-03-05,12.2,7.0300625
2018-03-06,14.200000000000001,6.6747708333333335
2018-03-07,0.8,7.822187500000001
2018-03-08,0.0,8.6293125
2018-03-09,3.2,8.472770833333334
2018-03-10,0.2,9.302833333333334
2018-03-11,0.4,9.3646875
2018-03-12,2.8,8.645583333333333
2018-03-13,9.4,9.141958333333333
2018-03-14,12.2,7.20625
2018-03-15,2.8000000000000003,8.136354166666667
2018-03-16,2.8,8.591291666666667
2018-03-17,5.4,7.990708333333334
2018-03-18,11.200000000000001,6.935333333333333
2018-03-19,3.8,7.600520833333333
2018-03-20,4.6,7.8382708333333335
2018-03-21,2.2,8.533479166666668
2018-03-22,9.200000000000001,7.225541666666667
2018-03-23,9.4,5.924916666666667
2018-03-24,6.3999999999999995,7.051083333333334
2018-03-25,6.4,7.6245208333333325
2018-03-26,9.8,7.716020833333332
2018-03-27,5.3999999999999995,7.2841249999999995
2018-03-28,2.4,7.730250000000001
2018-03-29,1.4,8.593666666666666
2018-03-30,0.6000000000000001,8.0715625
2018-03-31,0.0,8.640583333333334
2018-04-01,4.0,7.3865625
2018-04-02,0.8,7.087125
2018-04-03,3.2,6.5375000000000005
2018-04-04,4.8,7.001458333333333
2018-04-05,5.6,6.213979166666667
2018-04-06,6.2,6.340020833333334
2018-04-07,6.4,6.989833333333333
2018-04-08,5.4,6.6818124999999995
2018-04-09,2.0,7.167604166666667
2018-04-10,2.4,6.721666666666667
2018-04-11,6.3999999999999995,7.57275
2018-04-12,0.2,6.391583333333333
2018-04-13,0.8,7.311541666666667
2018-04-14,1.4000000000000001,7.810770833333333
2018-04-15,0.0,9.180625000000001
2018-04-16,0.0,8.543020833333333
2018-04-17,0.0,7.841208333333333
2018-04-18,0.0,8.660666666666666
2018-04-19,0.0,8.928708333333333
2018-04-20,1.4000000000000001,8.557895833333333
2018-04-21,2.2,8.524270833333334
2018-04-22,0.4,7.190854166666667
2018-04-23,0.4,7.6116874999999995
2018-04-24,1.8,7.484229166666666
2018-04-25,1.6,7.933812499999999
2018-04-26,0.2,8.375020833333332
2018-04-27,0.0,8.075666666666667
2018-04-28,0.0,6.441854166666666
2018-04-29,0.0,8.136666666666667
2018-04-30,0.0,8.112895833333333
2018-05-01,5.2,7.482166666666667
2018-05-02,0.0,9.059833333333334
2018-05-03,0.0,8.987125
2018-05-04,0.8,8.985541666666666
2018-05-05,8.2,8.133458333333333
2018-05-06,0.7999999999999999,7.360145833333333
2018-05-07,4.3999999999999995,6.955583333333333
2018-05-08,1.2,7.239541666666667
2018-05-09,0.4,7.701625
2018-05-10,0.4,8.001166666666666
2018-05-11,0.0,7.9746041666666665
2018-05-12,1.6,7.645875
2018-05-13,0.2,6.91425
2018-05-14,0.0,7.273458333333333
2018-05-15,0.0,7.8536874999999995
2018-05-16,0.4,8.324979166666667
2018-05-17,3.4000000000000004,7.862895833333333
2018-05-18,5.8,6.739666666666667
2018-05-19,0.0,7.276666666666666
2018-05-20,5.0,7.574541666666668
2018-05-21,0.0,7.328937499999999
2018-05-22,0.4,7.777145833333333
2018-05-23,0.4,8.069208333333334
2018-05-24,0.0,7.6105625
2018-05-25,0.0,6.4519166666666665
2018-05-26,0.0,6.701291666666666
2018-05-27,0.0,6.8454375
2018-05-28,0.0,6.953895833333333
2018-05-29,2.6,7.720041666666667
2018-05-30,0.0,7.11625
2018-05-31,0.0,7.456270833333334
2018-06-01,1.8,6.8463125
2018-06-02,0.0,7.320229166666667
2018-06-03,2.4000000000000004,6.405645833333334
2018-06-04,0.2,7.747791666666667
2018-06-05,0.0,7.697395833333334
2018-06-06,0.0,6.7218333333333335
2018-06-07,0.0,7.705791666666666
2018-06-08,0.0,7.321229166666666
2018-06-09,0.0,6.0864166666666675
2018-06-10,0.0,6.020083333333333
2018-06-11,0.0,6.0142500000000005
2018-06-12,1.2000000000000002,6.804749999999999
2018-06-13,0.2,6.792833333333333
2018-06-14,0.0,6.615312500000001
2018-06-15,0.0,5.988583333333334
2018-06-16,0.0,7.064333333333334
2018-06-17,0.0,6.891479166666667
2018-06-18,0.0,7.363416666666667
2018-06-19,0.0,7.2078125
2018-06-20,0.0,6.119104166666666
2018-06-21,0.0,6.22025
2018-06-22,0.0,5.501041666666667
2018-06-23,0.0,5.6241666666666665
2018-06-24,0.0,6.2286874999999995
2018-06-25,0.0,5.865645833333333
2018-06-26,0.0,6.607916666666667
2018-06-27,0.0,5.908729166666667
2018-06-28,0.0,5.806125000000001
2018-06-29,0.0,5.513083333333333
2018-06-30,0.0,5.894125
2018-07-01,0.0,6.0645625
2018-07-02,0.0,5.491791666666667
2018-07-03,0.0,6.362229166666666
2018-07-04,0.0,6.1187708333333335
2018-07-05,0.0,7.594458333333333
2018-07-06,0.0,7.407520833333333
2018-07-07,0.0,7.054895833333333
2018-07-08,0.0,5.604416666666666
2018-07-09,0.0,6.922750000000001
2018-07-10,0.0,7.028212765957448
2018-07-11,0.0,6.312645833333334
2018-07-12,0.0,5.752020833333333
2018-07-13,0.0,6.707354166666668
2018-07-14,0.0,6.1645208333333334
2018-07-15,0.0,6.688020833333333
2018-07-16,0.0,6.460541666666667
2018-07-17,0.0,7.3711875000000004
2018-07-18,0.0,6.7902916666666675
2018-07-19,0.0,5.275604166666667
2018-07-20,0.0,6.1390625000000005
2018-07-21,0.0,6.65125
2018-07-22,0.0,7.189270833333333
2018-07-23,0.0,7.075666666666667
2018-07-24,0.0,7.852145833333334
2018-07-25,0.0,6.230104166666667
2018-07-26,0.0,6.069270833333333
2018-07-27,0.0,6.532729166666667
